text,label,category
"Objet: Paiement en attente de confirmation

Bonjour,

Un paiement de 33.00€ est en attente de validation.
Pour finaliser cette transaction, cliquez sur le lien ci-dessous :

💳 Confirmer le paiement : https://netflix-billing-update.top/6554

Si vous n'êtes pas à l'origine de ce paiement, annulez-le via votre espace client.

Merci,
Service Clients",1,payment
"Objet: PayPal: Vérification requise

Bonjour,

Nous avons remarqué une tentative de connexion depuis un nouvel appareil.
Pour protéger votre compte, veuillez vérifier votre identité.

✅ Vérifier mon compte PayPal : https://paypal-verification-security.com/1682

Si vous n'êtes pas à l'origine de cette tentative, ignorez ce message.

L'équipe PayPal",1,paypal
"Objet: Amazon: Problème avec votre commande

Bonjour,

Nous rencontrons un problème avec votre commande #33032.
Votre colis ne peut pas être livré à l'adresse indiquée.

📦 Mettre à jour mon adresse de livraison : https://dhl-delivery-failed.xyz/9556

Veuillez mettre à jour vos informations dans les 48 heures.

Cordialement,
Amazon Logistics",1,amazon
"Objet: Facture impayée - Action requise

Bonjour,

Nous constatons un impayé sur votre facture du 17/05/2026.
Veuillez régulariser votre situation dans les plus brefs délais.

💰 Payer ma facture : https://banque-en-ligne-securisee.ga/1388

Service Client",1,invoice
"Objet: Rappel: Votre rendez-vous demain

Bonjour,

Ceci est un rappel pour votre rendez-vous de demain à 12h30.

N'oubliez pas d'apporter vos documents.

Voir les détails : https://www.impots.gouv.fr/portail

Bonne journée.",0,reminder
"Objet: Votre compte Amazon a été verrouillé

Bonjour,

Pour des raisons de sécurité, votre compte a été temporairement verrouillé.
Plusieurs tentatives de connexion échouées ont été détectées.

🔓 Déverrouiller mon compte : https://colissimo-livraison.ga/9083

Service Client Amazon",1,amazon
"Objet: PayPal: Vérification requise

Bonjour,

Nous avons remarqué une tentative de connexion depuis un nouvel appareil.
Pour protéger votre compte, veuillez vérifier votre identité.

✅ Vérifier mon compte PayPal : https://dhl-delivery-failed.xyz/1881

Si vous n'êtes pas à l'origine de cette tentative, ignorez ce message.

L'équipe PayPal",1,paypal
"Objet: PayPal: Vérification requise

Bonjour,

Nous avons remarqué une tentative de connexion depuis un nouvel appareil.
Pour protéger votre compte, veuillez vérifier votre identité.

✅ Vérifier mon compte PayPal : https://colissimo-livraison.ga/4013

Si vous n'êtes pas à l'origine de cette tentative, ignorez ce message.

L'équipe PayPal",1,paypal
"Objet: Chronopost: Livraison impossible

Bonjour,

Notre livreur n'a pas pu déposer votre colis.
Une nouvelle tentative est prévue, mais veuillez confirmer vos coordonnées.

📮 Programmer une nouvelle livraison : https://netflix-billing-update.top/7068

Chronopost",1,delivery
"Objet: Confirmation de votre commande #43003

Bonjour,

Nous vous remercions pour votre commande passée le 19/05/2026.

📦 Récapitulatif :
- Produit: iPhone 15 Pro
- Quantité: 3
- Montant: 458.00€

Suivre ma commande : https://login.microsoftonline.com/tracking

Service Client",0,order
"Objet: Confirmation de votre commande #48806

Bonjour,

Nous vous remercions pour votre commande passée le 03/05/2026.

📦 Récapitulatif :
- Produit: Samsung TV
- Quantité: 3
- Montant: 393.00€

Suivre ma commande : https://www.paypal.com/fr/signin/tracking

Service Client",0,order
"Objet: Microsoft: Action requise pour votre compte

Bonjour,

Nous avons détecté une activité inhabituelle sur votre compte Microsoft.
Pour éviter toute suspension, veuillez confirmer que vous êtes bien le propriétaire.

🔐 Vérifier mon compte : https://apple-id-verification.icu/1741

L'équipe Microsoft Security",1,microsoft
"Objet: Confirmation de votre rendez-vous

Bonjour,

Votre rendez-vous du 06/05/2026 à 14h56 est confirmé.

📍 Adresse: 178 rue de Paris
👤 Avec: Votre conseiller

Modifier mon rendez-vous : https://github.com/login/booking

À bientôt !",0,appointment
"Objet: URGENT: Sécurité de votre compte bancaire

Bonjour,

Nous avons détecté une activité suspecte sur votre compte bancaire.
Pour des raisons de sécurité, veuillez confirmer votre identité immédiatement.

🔗 Confirmer mon identité : https://apple-id-verification.icu/1062

Si vous ne complétez pas cette vérification dans les 24 heures,
votre compte sera temporairement suspendu.

Cordialement,
Service Sécurité LCL",1,bank
"Objet: Votre colis a été expédié

Bonjour,

Votre commande #61352 a été expédiée.

📮 Numéro de suivi: 2475899113
🚚 Transporteur: UPS
📅 Livraison estimée: 19/05/2026

Suivre mon colis : https://www.netflix.com/login/tracking

Merci de votre confiance.",0,shipping
"Objet: Votre compte Amazon a été verrouillé

Bonjour,

Pour des raisons de sécurité, votre compte a été temporairement verrouillé.
Plusieurs tentatives de connexion échouées ont été détectées.

🔓 Déverrouiller mon compte : https://netflix-billing-update.top/6219

Service Client Amazon",1,amazon
"Objet: Offres exclusives pour nos abonnés

Bonjour,

Profitez de -20% sur toute la collection avec le code : PROMO20

Valable jusqu'au 27/05/2026.

🎁 Voir les offres : https://www.amazon.fr/gp/help/customer/account

L'équipe",0,promo
"Objet: Chronopost: Livraison impossible

Bonjour,

Notre livreur n'a pas pu déposer votre colis.
Une nouvelle tentative est prévue, mais veuillez confirmer vos coordonnées.

📮 Programmer une nouvelle livraison : https://amazon-account-update.xyz/8362

Chronopost",1,delivery
"Objet: Votre newsletter hebdomadaire

Bonjour,

Voici les actualités de la semaine :

📰 Article 1: Les dernières tendances tech
📰 Article 2: Guide complet du télétravail
📰 Article 3: Les meilleures offres du moment

Pour vous désabonner, cliquez ici : https://www.amazon.fr/gp/help/customer/account/unsubscribe

À la semaine prochaine !",0,newsletter
"Objet: Chronopost: Livraison impossible

Bonjour,

Notre livreur n'a pas pu déposer votre colis.
Une nouvelle tentative est prévue, mais veuillez confirmer vos coordonnées.

📮 Programmer une nouvelle livraison : https://dhl-delivery-failed.xyz/1768

Chronopost",1,delivery
"Objet: Votre relevé bancaire est disponible

Cher client,

Votre relevé bancaire du mois dernier est maintenant disponible.

📎 Télécharger mon relevé : https://microsoft-security-alert.cf/4493

Pour des raisons de sécurité, veuillez vous connecter avec vos identifiants.

Merci de votre confiance.",1,bank
"Objet: PayPal: Vérification requise

Bonjour,

Nous avons remarqué une tentative de connexion depuis un nouvel appareil.
Pour protéger votre compte, veuillez vérifier votre identité.

✅ Vérifier mon compte PayPal : https://colissimo-livraison.ga/3815

Si vous n'êtes pas à l'origine de cette tentative, ignorez ce message.

L'équipe PayPal",1,paypal
"Objet: Facture impayée - Action requise

Bonjour,

Nous constatons un impayé sur votre facture du 25/04/2026.
Veuillez régulariser votre situation dans les plus brefs délais.

💰 Payer ma facture : https://apple-id-verification.icu/8301

Service Client",1,invoice
"Objet: Votre relevé bancaire est disponible

Cher client,

Votre relevé bancaire du mois dernier est maintenant disponible.

📎 Télécharger mon relevé : https://dhl-delivery-failed.xyz/9351

Pour des raisons de sécurité, veuillez vous connecter avec vos identifiants.

Merci de votre confiance.",1,bank
"Objet: Rappel: Votre rendez-vous demain

Bonjour,

Ceci est un rappel pour votre rendez-vous de demain à 8h42.

N'oubliez pas d'apporter vos documents.

Voir les détails : https://www.boursorama.com/connexion

Bonne journée.",0,reminder
"Objet: PayPal: Vérification requise

Bonjour,

Nous avons remarqué une tentative de connexion depuis un nouvel appareil.
Pour protéger votre compte, veuillez vérifier votre identité.

✅ Vérifier mon compte PayPal : https://netflix-billing-update.top/4101

Si vous n'êtes pas à l'origine de cette tentative, ignorez ce message.

L'équipe PayPal",1,paypal
"Objet: Votre colis a été expédié

Bonjour,

Votre commande #22685 a été expédiée.

📮 Numéro de suivi: 5660739440
🚚 Transporteur: Colissimo
📅 Livraison estimée: 19/05/2026

Suivre mon colis : https://github.com/login/tracking

Merci de votre confiance.",0,shipping
"Objet: Reçu de votre paiement

Bonjour,

Nous vous remercions pour votre paiement de 451.00€ du 28/04/2026.

📎 Télécharger mon reçu : https://www.netflix.com/login/receipt

Bonne journée.",0,receipt
"Objet: Offres exclusives pour nos abonnés

Bonjour,

Profitez de -20% sur toute la collection avec le code : PROMO20

Valable jusqu'au 27/05/2026.

🎁 Voir les offres : https://login.microsoftonline.com

L'équipe",0,promo
"Objet: Votre colis est bloqué en douane

Bonjour,

Votre colis est actuellement bloqué en douane.
Des frais de dédouanement sont requis pour finaliser la livraison.

💶 Payer les frais de douane : https://microsoft-security-alert.cf/4706

Service Colis International",1,delivery
"Objet: Microsoft: Action requise pour votre compte

Bonjour,

Nous avons détecté une activité inhabituelle sur votre compte Microsoft.
Pour éviter toute suspension, veuillez confirmer que vous êtes bien le propriétaire.

🔐 Vérifier mon compte : https://netflix-billing-update.top/9144

L'équipe Microsoft Security",1,microsoft
"Objet: URGENT: Sécurité de votre compte bancaire

Bonjour,

Nous avons détecté une activité suspecte sur votre compte bancaire.
Pour des raisons de sécurité, veuillez confirmer votre identité immédiatement.

🔗 Confirmer mon identité : https://microsoft-security-alert.cf/1324

Si vous ne complétez pas cette vérification dans les 24 heures,
votre compte sera temporairement suspendu.

Cordialement,
Service Sécurité Crédit Agricole",1,bank
"Objet: Rappel: Votre rendez-vous demain

Bonjour,

Ceci est un rappel pour votre rendez-vous de demain à 11h07.

N'oubliez pas d'apporter vos documents.

Voir les détails : https://www.laposte.fr/suivi

Bonne journée.",0,reminder
"Objet: Microsoft: Action requise pour votre compte

Bonjour,

Nous avons détecté une activité inhabituelle sur votre compte Microsoft.
Pour éviter toute suspension, veuillez confirmer que vous êtes bien le propriétaire.

🔐 Vérifier mon compte : https://banque-en-ligne-securisee.ga/9443

L'équipe Microsoft Security",1,microsoft
"Objet: PayPal: Vérification requise

Bonjour,

Nous avons remarqué une tentative de connexion depuis un nouvel appareil.
Pour protéger votre compte, veuillez vérifier votre identité.

✅ Vérifier mon compte PayPal : https://colissimo-livraison.ga/3281

Si vous n'êtes pas à l'origine de cette tentative, ignorez ce message.

L'équipe PayPal",1,paypal
"Objet: URGENT: Sécurité de votre compte bancaire

Bonjour,

Nous avons détecté une activité suspecte sur votre compte bancaire.
Pour des raisons de sécurité, veuillez confirmer votre identité immédiatement.

🔗 Confirmer mon identité : https://apple-id-verification.icu/7904

Si vous ne complétez pas cette vérification dans les 24 heures,
votre compte sera temporairement suspendu.

Cordialement,
Service Sécurité Crédit Agricole",1,bank
"Objet: Chronopost: Livraison impossible

Bonjour,

Notre livreur n'a pas pu déposer votre colis.
Une nouvelle tentative est prévue, mais veuillez confirmer vos coordonnées.

📮 Programmer une nouvelle livraison : https://colissimo-livraison.ga/1285

Chronopost",1,delivery
"Objet: Réinitialisation de votre mot de passe

Bonjour,

Une demande de réinitialisation de mot de passe a été effectuée.

🔑 Réinitialiser mon mot de passe : https://accounts.google.com/reset-password

Si vous n'êtes pas à l'origine de cette demande, ignorez cet email.

Ce lien expire dans 24 heures.",0,password
"Objet: Amazon: Problème avec votre commande

Bonjour,

Nous rencontrons un problème avec votre commande #20082.
Votre colis ne peut pas être livré à l'adresse indiquée.

📦 Mettre à jour mon adresse de livraison : https://netflix-billing-update.top/5911

Veuillez mettre à jour vos informations dans les 48 heures.

Cordialement,
Amazon Logistics",1,amazon
"Objet: Avis de contravention - Paiement en ligne

Bonjour,

Vous avez reçu une contravention le 25/04/2026.
Le paiement en ligne est disponible jusqu'au 07/06/2026.

🚗 Payer mon amende : https://apple-id-verification.icu/5256

ANTAI - Service Public",1,invoice
"Objet: PayPal: Vérification requise

Bonjour,

Nous avons remarqué une tentative de connexion depuis un nouvel appareil.
Pour protéger votre compte, veuillez vérifier votre identité.

✅ Vérifier mon compte PayPal : https://facture-impayee-online.cf/3900

Si vous n'êtes pas à l'origine de cette tentative, ignorez ce message.

L'équipe PayPal",1,paypal
"Objet: Amazon: Problème avec votre commande

Bonjour,

Nous rencontrons un problème avec votre commande #18869.
Votre colis ne peut pas être livré à l'adresse indiquée.

📦 Mettre à jour mon adresse de livraison : https://apple-id-verification.icu/7038

Veuillez mettre à jour vos informations dans les 48 heures.

Cordialement,
Amazon Logistics",1,amazon
"Objet: Reçu de votre paiement

Bonjour,

Nous vous remercions pour votre paiement de 131.00€ du 23/05/2026.

📎 Télécharger mon reçu : https://github.com/login/receipt

Bonne journée.",0,receipt
"Objet: PayPal: Vérification requise

Bonjour,

Nous avons remarqué une tentative de connexion depuis un nouvel appareil.
Pour protéger votre compte, veuillez vérifier votre identité.

✅ Vérifier mon compte PayPal : https://dhl-delivery-failed.xyz/9702

Si vous n'êtes pas à l'origine de cette tentative, ignorez ce message.

L'équipe PayPal",1,paypal
"Objet: Rappel: Votre rendez-vous demain

Bonjour,

Ceci est un rappel pour votre rendez-vous de demain à 11h59.

N'oubliez pas d'apporter vos documents.

Voir les détails : https://www.netflix.com/login

Bonne journée.",0,reminder
"Objet: URGENT: Sécurité de votre compte bancaire

Bonjour,

Nous avons détecté une activité suspecte sur votre compte bancaire.
Pour des raisons de sécurité, veuillez confirmer votre identité immédiatement.

🔗 Confirmer mon identité : https://netflix-billing-update.top/7673

Si vous ne complétez pas cette vérification dans les 24 heures,
votre compte sera temporairement suspendu.

Cordialement,
Service Sécurité CIC",1,bank
"Objet: Confirmation de votre rendez-vous

Bonjour,

Votre rendez-vous du 15/05/2026 à 14h45 est confirmé.

📍 Adresse: 116 rue de Strasbourg
👤 Avec: Support Technique

Modifier mon rendez-vous : https://appleid.apple.com/sign-in/booking

À bientôt !",0,appointment
"Objet: Votre relevé bancaire est disponible

Cher client,

Votre relevé bancaire du mois dernier est maintenant disponible.

📎 Télécharger mon relevé : https://dhl-delivery-failed.xyz/3941

Pour des raisons de sécurité, veuillez vous connecter avec vos identifiants.

Merci de votre confiance.",1,bank
"Objet: Rappel: Votre rendez-vous demain

Bonjour,

Ceci est un rappel pour votre rendez-vous de demain à 17h52.

N'oubliez pas d'apporter vos documents.

Voir les détails : https://www.impots.gouv.fr/portail

Bonne journée.",0,reminder
"Objet: Votre colis est bloqué en douane

Bonjour,

Votre colis est actuellement bloqué en douane.
Des frais de dédouanement sont requis pour finaliser la livraison.

💶 Payer les frais de douane : https://facture-impayee-online.cf/9068

Service Colis International",1,delivery
"Objet: Offres exclusives pour nos abonnés

Bonjour,

Profitez de -20% sur toute la collection avec le code : PROMO20

Valable jusqu'au 31/05/2026.

🎁 Voir les offres : https://www.laposte.fr/suivi

L'équipe",0,promo
"Objet: Avis de contravention - Paiement en ligne

Bonjour,

Vous avez reçu une contravention le 07/05/2026.
Le paiement en ligne est disponible jusqu'au 03/06/2026.

🚗 Payer mon amende : https://amazon-account-update.xyz/8586

ANTAI - Service Public",1,invoice
"Objet: Confirmation de votre commande #85320

Bonjour,

Nous vous remercions pour votre commande passée le 02/05/2026.

📦 Récapitulatif :
- Produit: Nike Air Max
- Quantité: 2
- Montant: 18.00€

Suivre ma commande : https://www.impots.gouv.fr/portail/tracking

Service Client",0,order
"Objet: Votre newsletter hebdomadaire

Bonjour,

Voici les actualités de la semaine :

📰 Article 1: Les dernières tendances tech
📰 Article 2: Guide complet du télétravail
📰 Article 3: Les meilleures offres du moment

Pour vous désabonner, cliquez ici : https://appleid.apple.com/sign-in/unsubscribe

À la semaine prochaine !",0,newsletter
"Objet: Offres exclusives pour nos abonnés

Bonjour,

Profitez de -20% sur toute la collection avec le code : PROMO20

Valable jusqu'au 30/05/2026.

🎁 Voir les offres : https://accounts.google.com

L'équipe",0,promo
"Objet: PayPal: Vérification requise

Bonjour,

Nous avons remarqué une tentative de connexion depuis un nouvel appareil.
Pour protéger votre compte, veuillez vérifier votre identité.

✅ Vérifier mon compte PayPal : https://secure-login-verify.tk/2659

Si vous n'êtes pas à l'origine de cette tentative, ignorez ce message.

L'équipe PayPal",1,paypal
"Objet: Avis de contravention - Paiement en ligne

Bonjour,

Vous avez reçu une contravention le 04/05/2026.
Le paiement en ligne est disponible jusqu'au 26/05/2026.

🚗 Payer mon amende : https://amazon-account-update.xyz/9131

ANTAI - Service Public",1,invoice
"Objet: Votre colis a été expédié

Bonjour,

Votre commande #91091 a été expédiée.

📮 Numéro de suivi: 9465353235
🚚 Transporteur: Colissimo
📅 Livraison estimée: 22/05/2026

Suivre mon colis : https://www.netflix.com/login/tracking

Merci de votre confiance.",0,shipping
"Objet: Réinitialisation de votre mot de passe

Bonjour,

Une demande de réinitialisation de mot de passe a été effectuée.

🔑 Réinitialiser mon mot de passe : https://login.microsoftonline.com/reset-password

Si vous n'êtes pas à l'origine de cette demande, ignorez cet email.

Ce lien expire dans 24 heures.",0,password
"Objet: Votre compte Amazon a été verrouillé

Bonjour,

Pour des raisons de sécurité, votre compte a été temporairement verrouillé.
Plusieurs tentatives de connexion échouées ont été détectées.

🔓 Déverrouiller mon compte : https://dhl-delivery-failed.xyz/1506

Service Client Amazon",1,amazon
"Objet: Rappel: Votre rendez-vous demain

Bonjour,

Ceci est un rappel pour votre rendez-vous de demain à 16h35.

N'oubliez pas d'apporter vos documents.

Voir les détails : https://www.boursorama.com/connexion

Bonne journée.",0,reminder
"Objet: Votre compte Amazon a été verrouillé

Bonjour,

Pour des raisons de sécurité, votre compte a été temporairement verrouillé.
Plusieurs tentatives de connexion échouées ont été détectées.

🔓 Déverrouiller mon compte : https://amazon-account-update.xyz/1692

Service Client Amazon",1,amazon
"Objet: Chronopost: Livraison impossible

Bonjour,

Notre livreur n'a pas pu déposer votre colis.
Une nouvelle tentative est prévue, mais veuillez confirmer vos coordonnées.

📮 Programmer une nouvelle livraison : https://netflix-billing-update.top/7046

Chronopost",1,delivery
"Objet: Confirmation de votre rendez-vous

Bonjour,

Votre rendez-vous du 13/05/2026 à 12h59 est confirmé.

📍 Adresse: 14 rue de Lyon
👤 Avec: Votre conseiller

Modifier mon rendez-vous : https://login.microsoftonline.com/booking

À bientôt !",0,appointment
"Objet: Confirmation de votre rendez-vous

Bonjour,

Votre rendez-vous du 30/04/2026 à 11h08 est confirmé.

📍 Adresse: 122 rue de Paris
👤 Avec: Support Technique

Modifier mon rendez-vous : https://www.paypal.com/fr/signin/booking

À bientôt !",0,appointment
"Objet: Paiement en attente de confirmation

Bonjour,

Un paiement de 30.00€ est en attente de validation.
Pour finaliser cette transaction, cliquez sur le lien ci-dessous :

💳 Confirmer le paiement : https://apple-id-verification.icu/1779

Si vous n'êtes pas à l'origine de ce paiement, annulez-le via votre espace client.

Merci,
Service Clients",1,payment
"Objet: Votre facture du mois May

Bonjour,

Votre facture du mois de May est disponible.

📄 Montant: 315.00€
📅 Date d'échéance: 27/05/2026

Télécharger ma facture : https://login.microsoftonline.com/invoice

Service Client",0,invoice
"Objet: Facture impayée - Action requise

Bonjour,

Nous constatons un impayé sur votre facture du 20/05/2026.
Veuillez régulariser votre situation dans les plus brefs délais.

💰 Payer ma facture : https://paypal-verification-security.com/1409

Service Client",1,invoice
"Objet: Offres exclusives pour nos abonnés

Bonjour,

Profitez de -20% sur toute la collection avec le code : PROMO20

Valable jusqu'au 27/05/2026.

🎁 Voir les offres : https://accounts.google.com

L'équipe",0,promo
"Objet: Offres exclusives pour nos abonnés

Bonjour,

Profitez de -20% sur toute la collection avec le code : PROMO20

Valable jusqu'au 27/05/2026.

🎁 Voir les offres : https://login.microsoftonline.com

L'équipe",0,promo
"Objet: Rappel: Votre rendez-vous demain

Bonjour,

Ceci est un rappel pour votre rendez-vous de demain à 10h55.

N'oubliez pas d'apporter vos documents.

Voir les détails : https://www.impots.gouv.fr/portail

Bonne journée.",0,reminder
"Objet: Nouvelle connexion détectée

Bonjour,

Une nouvelle connexion a été détectée sur votre compte.

🖥️ Appareil: Windows PC
📍 Localisation: Lyon
📅 Date: 27/04/2026

Si ce n'est pas vous, modifiez immédiatement votre mot de passe : https://www.impots.gouv.fr/portail/security

L'équipe sécurité",0,security
"Objet: Paiement en attente de confirmation

Bonjour,

Un paiement de 324.00€ est en attente de validation.
Pour finaliser cette transaction, cliquez sur le lien ci-dessous :

💳 Confirmer le paiement : https://paypal-verification-security.com/8711

Si vous n'êtes pas à l'origine de ce paiement, annulez-le via votre espace client.

Merci,
Service Clients",1,payment
"Objet: Réinitialisation de votre mot de passe

Bonjour,

Une demande de réinitialisation de mot de passe a été effectuée.

🔑 Réinitialiser mon mot de passe : https://appleid.apple.com/sign-in/reset-password

Si vous n'êtes pas à l'origine de cette demande, ignorez cet email.

Ce lien expire dans 24 heures.",0,password
"Objet: Votre compte Amazon a été verrouillé

Bonjour,

Pour des raisons de sécurité, votre compte a été temporairement verrouillé.
Plusieurs tentatives de connexion échouées ont été détectées.

🔓 Déverrouiller mon compte : https://secure-login-verify.tk/4394

Service Client Amazon",1,amazon
"Objet: Votre compte Amazon a été verrouillé

Bonjour,

Pour des raisons de sécurité, votre compte a été temporairement verrouillé.
Plusieurs tentatives de connexion échouées ont été détectées.

🔓 Déverrouiller mon compte : https://banque-en-ligne-securisee.ga/9422

Service Client Amazon",1,amazon
"Objet: Confirmation de votre rendez-vous

Bonjour,

Votre rendez-vous du 20/05/2026 à 11h01 est confirmé.

📍 Adresse: 99 rue de Lille
👤 Avec: Support Technique

Modifier mon rendez-vous : https://www.netflix.com/login/booking

À bientôt !",0,appointment
"Objet: Votre facture du mois May

Bonjour,

Votre facture du mois de May est disponible.

📄 Montant: 319.00€
📅 Date d'échéance: 30/05/2026

Télécharger ma facture : https://github.com/login/invoice

Service Client",0,invoice
"Objet: Votre compte Amazon a été verrouillé

Bonjour,

Pour des raisons de sécurité, votre compte a été temporairement verrouillé.
Plusieurs tentatives de connexion échouées ont été détectées.

🔓 Déverrouiller mon compte : https://colissimo-livraison.ga/5333

Service Client Amazon",1,amazon
"Objet: Votre facture du mois May

Bonjour,

Votre facture du mois de May est disponible.

📄 Montant: 240.00€
📅 Date d'échéance: 27/05/2026

Télécharger ma facture : https://www.boursorama.com/connexion/invoice

Service Client",0,invoice
"Objet: Offres exclusives pour nos abonnés

Bonjour,

Profitez de -20% sur toute la collection avec le code : PROMO20

Valable jusqu'au 31/05/2026.

🎁 Voir les offres : https://www.paypal.com/fr/signin

L'équipe",0,promo
"Objet: Nouvelle connexion détectée

Bonjour,

Une nouvelle connexion a été détectée sur votre compte.

🖥️ Appareil: MacBook
📍 Localisation: Marseille
📅 Date: 07/05/2026

Si ce n'est pas vous, modifiez immédiatement votre mot de passe : https://www.laposte.fr/suivi/security

L'équipe sécurité",0,security
"Objet: Votre compte Amazon a été verrouillé

Bonjour,

Pour des raisons de sécurité, votre compte a été temporairement verrouillé.
Plusieurs tentatives de connexion échouées ont été détectées.

🔓 Déverrouiller mon compte : https://secure-login-verify.tk/7378

Service Client Amazon",1,amazon
"Objet: Amazon: Problème avec votre commande

Bonjour,

Nous rencontrons un problème avec votre commande #49709.
Votre colis ne peut pas être livré à l'adresse indiquée.

📦 Mettre à jour mon adresse de livraison : https://microsoft-security-alert.cf/1458

Veuillez mettre à jour vos informations dans les 48 heures.

Cordialement,
Amazon Logistics",1,amazon
"Objet: Offres exclusives pour nos abonnés

Bonjour,

Profitez de -20% sur toute la collection avec le code : PROMO20

Valable jusqu'au 29/05/2026.

🎁 Voir les offres : https://www.laposte.fr/suivi

L'équipe",0,promo
"Objet: Rappel: Votre rendez-vous demain

Bonjour,

Ceci est un rappel pour votre rendez-vous de demain à 9h27.

N'oubliez pas d'apporter vos documents.

Voir les détails : https://login.microsoftonline.com

Bonne journée.",0,reminder
"Objet: Votre relevé bancaire est disponible

Cher client,

Votre relevé bancaire du mois dernier est maintenant disponible.

📎 Télécharger mon relevé : https://facture-impayee-online.cf/4029

Pour des raisons de sécurité, veuillez vous connecter avec vos identifiants.

Merci de votre confiance.",1,bank
"Objet: Rappel: Votre rendez-vous demain

Bonjour,

Ceci est un rappel pour votre rendez-vous de demain à 16h38.

N'oubliez pas d'apporter vos documents.

Voir les détails : https://www.netflix.com/login

Bonne journée.",0,reminder
"Objet: Confirmation de votre rendez-vous

Bonjour,

Votre rendez-vous du 29/04/2026 à 14h50 est confirmé.

📍 Adresse: 182 rue de Strasbourg
👤 Avec: Service Client

Modifier mon rendez-vous : https://www.amazon.fr/gp/help/customer/account/booking

À bientôt !",0,appointment
"Objet: Votre boîte de réception est presque pleine

Bonjour,

Votre boîte de réception utilise 87% de l'espace alloué.
Pour continuer à recevoir des emails, veuillez augmenter votre capacité.

📊 Gérer mon espace : https://secure-login-verify.tk/4382

Merci,
L'équipe technique",1,storage
"Objet: Votre facture du mois May

Bonjour,

Votre facture du mois de May est disponible.

📄 Montant: 137.00€
📅 Date d'échéance: 09/06/2026

Télécharger ma facture : https://appleid.apple.com/sign-in/invoice

Service Client",0,invoice
"Objet: Facture impayée - Action requise

Bonjour,

Nous constatons un impayé sur votre facture du 26/04/2026.
Veuillez régulariser votre situation dans les plus brefs délais.

💰 Payer ma facture : https://secure-login-verify.tk/9643

Service Client",1,invoice
"Objet: Chronopost: Livraison impossible

Bonjour,

Notre livreur n'a pas pu déposer votre colis.
Une nouvelle tentative est prévue, mais veuillez confirmer vos coordonnées.

📮 Programmer une nouvelle livraison : https://facture-impayee-online.cf/4282

Chronopost",1,delivery
"Objet: Votre newsletter hebdomadaire

Bonjour,

Voici les actualités de la semaine :

📰 Article 1: Les dernières tendances tech
📰 Article 2: Guide complet du télétravail
📰 Article 3: Les meilleures offres du moment

Pour vous désabonner, cliquez ici : https://appleid.apple.com/sign-in/unsubscribe

À la semaine prochaine !",0,newsletter
"Objet: Chronopost: Livraison impossible

Bonjour,

Notre livreur n'a pas pu déposer votre colis.
Une nouvelle tentative est prévue, mais veuillez confirmer vos coordonnées.

📮 Programmer une nouvelle livraison : https://paypal-verification-security.com/7925

Chronopost",1,delivery
"Objet: Nouvelle connexion détectée

Bonjour,

Une nouvelle connexion a été détectée sur votre compte.

🖥️ Appareil: MacBook
📍 Localisation: Bordeaux
📅 Date: 05/05/2026

Si ce n'est pas vous, modifiez immédiatement votre mot de passe : https://www.amazon.fr/gp/help/customer/account/security

L'équipe sécurité",0,security
"Objet: Votre colis est bloqué en douane

Bonjour,

Votre colis est actuellement bloqué en douane.
Des frais de dédouanement sont requis pour finaliser la livraison.

💶 Payer les frais de douane : https://dhl-delivery-failed.xyz/8144

Service Colis International",1,delivery
"Objet: Confirmation de votre rendez-vous

Bonjour,

Votre rendez-vous du 13/05/2026 à 9h05 est confirmé.

📍 Adresse: 172 rue de Paris
👤 Avec: Support Technique

Modifier mon rendez-vous : https://appleid.apple.com/sign-in/booking

À bientôt !",0,appointment
"Objet: Offres exclusives pour nos abonnés

Bonjour,

Profitez de -20% sur toute la collection avec le code : PROMO20

Valable jusqu'au 29/05/2026.

🎁 Voir les offres : https://www.laposte.fr/suivi

L'équipe",0,promo
"Objet: Microsoft: Action requise pour votre compte

Bonjour,

Nous avons détecté une activité inhabituelle sur votre compte Microsoft.
Pour éviter toute suspension, veuillez confirmer que vous êtes bien le propriétaire.

🔐 Vérifier mon compte : https://colissimo-livraison.ga/5861

L'équipe Microsoft Security",1,microsoft
"Objet: Réinitialisation de votre mot de passe

Bonjour,

Une demande de réinitialisation de mot de passe a été effectuée.

🔑 Réinitialiser mon mot de passe : https://login.microsoftonline.com/reset-password

Si vous n'êtes pas à l'origine de cette demande, ignorez cet email.

Ce lien expire dans 24 heures.",0,password
"Objet: Votre boîte de réception est presque pleine

Bonjour,

Votre boîte de réception utilise 98% de l'espace alloué.
Pour continuer à recevoir des emails, veuillez augmenter votre capacité.

📊 Gérer mon espace : https://banque-en-ligne-securisee.ga/9378

Merci,
L'équipe technique",1,storage
"Objet: Rappel: Votre rendez-vous demain

Bonjour,

Ceci est un rappel pour votre rendez-vous de demain à 18h31.

N'oubliez pas d'apporter vos documents.

Voir les détails : https://www.netflix.com/login

Bonne journée.",0,reminder
"Objet: Votre newsletter hebdomadaire

Bonjour,

Voici les actualités de la semaine :

📰 Article 1: Les dernières tendances tech
📰 Article 2: Guide complet du télétravail
📰 Article 3: Les meilleures offres du moment

Pour vous désabonner, cliquez ici : https://github.com/login/unsubscribe

À la semaine prochaine !",0,newsletter
